                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.05.1"                               "gfortran"                                 "12.1.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20220711"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                 delta_nu                                   nu_max                              num_retries                                num_iters 
                                       5                                      823                  2.0859555092982904E+005                  4.7361220165752735E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  2.2306432735329038E-002                  1.9407181312058430E-002                  7.8130156376542841E-008                  9.9999999996950006E-001                  9.8378920228556410E-001                  1.9407181312058430E-002                  7.8130156376542841E-008                  9.9999999996950006E-001                  9.8378920228556410E-001                 -1.9604228170544094E-002                 -4.6032333547127038E+001                 -9.8999999999999986E+001                 -1.9604228170544198E-002                 -8.1163445356815050E-002                 -8.9851154823766832E-001                 -4.6032333547127038E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7727550945290269E+000                  3.7590584649292220E-002                 -4.0617358689105905E-003                  4.4875837841991792E+000                  0.0000000000000000E+000                  1.7185454542961775E+001                  1.8986968745562767E+000                  7.1537294395629258E+000                  6.1522738225281526E-001                  8.5612846462295988E-001                  1.2810656232865834E+000                  7.1224066794397189E-001                  2.6882822855590960E-001                  1.6059423924554292E-003                  8.6317846887321147E-003                  3.2104159743253100E-003                  8.7369930013298600E-003                  7.8352740659970166E-001                  2.9570888885000624E-001                  1.4995519506031084E+002                  3.4304531083843444E+003                                        1                                        3 
                                      10                                      823                  6.9496869296235684E+005                  5.1320282468133982E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  5.1229497453097135E-002                  4.5312071544654553E-002                  7.8130156376542841E-008                  9.9999999996950006E-001                  9.8461217568199433E-001                  4.5312071544654553E-002                  7.8130156376542841E-008                  9.9999999996950006E-001                  9.8461217568199433E-001                  6.2820328027197005E-003                 -4.5854377185138709E+001                 -1.5653559774527022E+001                  6.2820328027197950E-003                 -5.7943275739369783E-002                 -8.5551305926457755E-001                 -4.5854377185138709E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7736870947831851E+000                  4.5016574016185404E-002                 -2.2127416937808915E-003                  4.4838857958489200E+000                  0.0000000000000000E+000                  1.7186749360424141E+001                  1.8964978070960723E+000                  7.1572730710804473E+000                  6.1524707884786256E-001                  8.5610853862179137E-001                  1.2811187606604508E+000                  7.1219982015207883E-001                  2.6885811376979629E-001                  1.5654184076332989E-003                  8.6411120955556236E-003                  3.2103740763027976E-003                  8.7368789778723473E-003                  7.8352129574284923E-001                  2.9571220157609313E-001                  1.4900877824247792E+002                  3.3977193129325110E+003                                        1                                        3 
                                      15                                      821                  1.9052207097447356E+006                  5.5279344770515220E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  7.8670939850396193E-002                  6.9708259670165140E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8522011008903132E-001                  6.9708259670165140E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8522011008903132E-001                  2.6625247549746298E-002                 -4.5715564826957930E+001                 -9.8999999999999986E+001                  2.6625247549746208E-002                 -3.8083742600054642E-002                 -8.3214728138702743E-001                 -4.5715564826957930E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7744015887336571E+000                  4.8070351920105732E-002                 -2.1148406427644244E-003                  4.4836899937468866E+000                  0.0000000000000000E+000                  1.7187005346605154E+001                  1.8940491142705984E+000                  7.1600406853568366E+000                  6.1528906559158492E-001                  8.5606511280632780E-001                  1.2812328415762895E+000                  7.1211296484490139E-001                  2.6892747874048667E-001                  1.4685400895169754E-003                  8.6506794085863536E-003                  3.2102665324828979E-003                  8.7365863025276862E-003                  7.8350603570739374E-001                  2.9572141999008367E-001                  1.4894829753025505E+002                  3.3933952663458672E+003                                        1                                        3 
                                      20                                      814                  4.9167150081446636E+006                  5.9238407072896457E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  6.8489488723764036E-002                  6.1313639736438996E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8543575208917611E-001                  6.1313639736438996E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8543575208917611E-001                  3.1980891377492236E-002                 -4.5665012935428749E+001                 -9.8999999999999986E+001                  3.1980891377492056E-002                 -2.1517150849972088E-002                 -9.0393999937980773E-001                 -4.5665012935428749E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7742362966104972E+000                  3.7756524364567140E-002                 -6.9411701742134110E-003                  4.4933426528097851E+000                  0.0000000000000000E+000                  1.7187952590504430E+001                  1.8941188727838929E+000                  7.1610046746722675E+000                  6.1540460448511025E-001                  8.5594564430621778E-001                  1.2815481256494472E+000                  7.1187504918792732E-001                  2.6911506919496253E-001                  1.1504458752830261E-003                  8.6508033925090742E-003                  3.2099904783739236E-003                  8.7358350345183751E-003                  7.8346829358466707E-001                  2.9574574109953949E-001                  1.5136822109946911E+002                  3.4703218510518127E+003                                        1                                        3 
                                      25                                      805                  1.2410276500739170E+007                  6.3197469375277695E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  4.3749524651489818E-002                  3.8388965755694060E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8532659312847637E-001                  3.8388965755694060E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8532659312847637E-001                  3.1161809983376226E-002                 -4.5666767354383239E+001                 -9.8999999999999986E+001                  3.1161809983376226E-002                  3.8373532319875564E-004                 -1.1336792096604120E+000                 -4.5666767354383239E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7744248918422407E+000                  3.7184810776810143E-002                 -7.6042174315798629E-003                  4.4946687473245177E+000                  0.0000000000000000E+000                  1.7197397431385745E+001                  1.9040992900911680E+000                  7.1605949475675938E+000                  6.1569793412149487E-001                  8.5564039769920752E-001                  1.2823404730673784E+000                  7.1126586353137344E-001                  2.6962822835752798E-001                  5.5653369090853091E-004                  8.6510923532266901E-003                  3.2093235225360774E-003                  8.7340199462139136E-003                  7.8337880358193401E-001                  2.9581105471535202E-001                  1.5170723614162284E+002                  3.4801787565746108E+003                                        1                                        5 
                                      30                                      796                  3.1056655433991935E+007                  6.7156531677658942E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  1.5182930355834017E-002                  9.9999999997262501E-001                  9.8630325853142908E-001                  1.2888159900793839E-002                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8630325853142908E-001                  1.2888159900793839E-002                  7.8130156376542841E-008                  4.3919330320562680E-002                 -4.5605457977873868E+001                 -9.8999999999999986E+001                  4.3919330320562680E-002                  3.0641383363447565E-002                 -1.4773561104220345E+000                 -4.5605457977873868E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7756633820219596E+000                  4.5978430988462361E-002                 -5.6843876851903723E-003                  4.4908290878317390E+000                  0.0000000000000000E+000                  1.7213066236653937E+001                  1.9197071611824388E+000                  7.1610663975743760E+000                  6.1645870217965548E-001                  8.5483698595262991E-001                  1.2843581113528852E+000                  7.0966119598488753E-001                  2.7115470110738038E-001                  6.3645070019511800E-005                  8.6515973281455667E-003                  3.2075686258192103E-003                  8.7292440790191512E-003                  7.8316256803656825E-001                  2.9599103647930430E-001                  1.5071231025274625E+002                  3.4446305353306475E+003                                        1                                        5 
                                      35                                      789                  7.7454813061183438E+007                  7.1115593980040179E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  3.4997732387917701E-003                  9.9999999997262501E-001                  9.8670715875633119E-001                  2.4757092992085949E-003                  7.8130156376542841E-008                  9.9999999997262501E-001                  9.8670715875633119E-001                  2.4757092992085949E-003                  7.8130156376542841E-008                  5.0436829459561294E-002                 -4.5533816429052166E+001                 -9.8999999999999986E+001                  5.0436829459561294E-002                  4.3431420490802432E-002                 -1.7454119839175968E+000                 -4.5533816429052166E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7760720084012269E+000                  5.0573642569450294E-002                 -4.2040346532315987E-003                  4.4878683817678215E+000                  0.0000000000000000E+000                  1.7219383727227932E+001                  1.9266907540787661E+000                  7.1618301562127913E+000                  6.1855636024916527E-001                  8.5261861200802624E-001                  1.2898748622876928E+000                  7.0522590091599890E-001                  2.7557989620021756E-001                  1.5660706007919972E-005                  8.6518321807895569E-003                  3.2030288369513712E-003                  8.7168892614867752E-003                  7.8263181000986948E-001                  2.9646715424817754E-001                  1.4995848406964612E+002                  3.4196182632899977E+003                                        1                                        6 
                                      40                                      785                  1.9290827664807659E+008                  7.5074656282421417E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  1.2951490979014630E-003                  9.9999999997262501E-001                  9.8693904996332649E-001                  8.5311415034317051E-004                  7.8130156485223521E-008                  9.9999999997262501E-001                  9.8693904996332649E-001                  8.5311415034317051E-004                  7.8130156485223521E-008                  5.6533962786972848E-002                 -4.5380653686970660E+001                 -9.8999999999999986E+001                  5.6533962786972682E-002                  5.2436250050256018E-002                 -1.9707560842675012E+000                 -4.5380653686970660E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7763720297938086E+000                  5.6604547318609380E-002                 -1.7886250638159715E-003                  4.4830375625889900E+000                  0.0000000000000000E+000                  1.7225624974860235E+001                  1.9348507558378796E+000                  7.1638069712763599E+000                  6.2417598486511872E-001                  8.4675485286632290E-001                  1.3046811798328337E+000                  6.9349919255385695E-001                  2.8729292806000534E-001                  1.5883331666393860E-005                  8.6502875744356930E-003                  3.1917856511861254E-003                  8.6862914710044269E-003                  7.8132604981715148E-001                  2.9769402929996375E-001                  1.4874054113242758E+002                  3.3806234369983281E+003                                        1                                       10 
                                      45                                      785                  4.8019343916061449E+008                  7.9033718584802664E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  9.4383928810972274E-004                  9.9999999997262501E-001                  9.8738870231742493E-001                  8.5311415034317051E-004                  7.8130156485223521E-008                  9.9999999997262501E-001                  9.8738870231742493E-001                  8.5311415034317051E-004                  7.8130156485223521E-008                  6.8595278553633190E-002                 -4.5003995737103480E+001                 -9.8999999999999986E+001                  6.8595278553633024E-002                  6.5613386710972013E-002                 -2.0961872386501059E+000                 -4.5003995737103480E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7769515667054403E+000                  6.8668948363696275E-002                  3.0845016354652650E-003                  4.4732913091904276E+000                  0.0000000000000000E+000                  1.7239078727875270E+001                  1.9535354999681536E+000                  7.1685653477513318E+000                  6.3874199069661797E-001                  8.3195819006785265E-001                  1.3436000132061776E+000                  6.6390702382779843E-001                  3.1684936134776420E-001                  1.6343512676386511E-005                  8.6413749532849634E-003                  3.1636831675328743E-003                  8.6098119104234868E-003                  7.7805754236528335E-001                  3.0085588015327430E-001                  1.4630847867025290E+002                  3.3033970463742403E+003                                        1                                       10 
